x,y
-79.04626288580246,43.41108641975309
-79.37190887345679,43.472492361111115
-79.22381219135802,43.79369266975309
-79.13406504629629,43.037649382716054
-79.09099753086419,43.29272021604939
-79.64281743827159,43.70172268518519
-79.9051125,43.73673240740741
-79.78674629629629,43.47304807098766
-79.34190054012345,43.030425154320994
-79.03598225308642,43.7964712191358
-79.64837453703703,43.18435679012346
-79.91205887345679,43.33689915123457
-79.62003333333332,43.67115864197531
-79.41719922839505,43.68727422839506
-79.22270077160493,43.64837453703704
-79.1310086419753,43.28716311728395
-79.88566265432098,43.145457098765434
-79.4569324845679,43.89872183641975
-79.34384552469135,43.55029174382717
-79.35412615740739,43.9178938271605
-79.26104475308641,43.65837731481482
-79.82342314814814,43.687829938271605
-79.47916087962962,43.165740509259265
-79.97124197530864,43.653653780864204
-79.13434290123456,43.19519313271606
-79.34273410493826,43.927896604938276
-79.73256458333333,43.87038063271605
-79.95707137345678,43.77785493827161
-79.10627955246913,43.74117808641976
-79.32133927469135,43.50611280864198
-79.16990833333332,43.486940817901235
-79.50111141975307,43.22297862654322
-79.6594887345679,43.93234228395062
-79.73589884259259,43.217977237654324
-79.32939706790123,43.1340650462963
-79.39580439814814,43.580300077160494
-79.46971381172838,43.029591589506175
-79.4755487654321,43.506668518518524
-79.73117530864197,43.26104475308642
-79.04626288580246,43.40469575617284
-79.57140871913579,43.046818595679014
-79.1985273919753,43.621422608024695
-79.04376219135801,43.57363155864198
-79.70394552469135,43.294109490740745
-79.5547374228395,43.886774074074076
-79.79397052469135,43.1976938271605
-79.3227285493827,43.695887731481484
-79.09322037037036,43.37413171296296
-79.62364544753086,43.71116975308642
-79.0751597993827,43.61530979938272
-79.31967214506172,43.216032253086425
-79.49944429012345,43.36246180555556
-79.6594887345679,43.30244513888889
-79.37579884259259,43.25243125
-79.47860516975308,43.906501774691364
-79.80008333333333,43.710058333333336
-79.82509027777778,43.69838842592593
-79.11683804012345,43.34995833333334
-79.87232561728395,43.26743541666667
-79.22325648148147,43.61308695987655
-79.8678799382716,43.23798279320988
-79.63559320987653,43.485829398148155
-79.22436790123456,43.65337592592593
-79.77340925925925,43.643651003086426
-79.99124753086419,43.84315084876543
-79.59113641975308,43.470825231481484
-79.75673796296296,43.602528472222225
-79.6389274691358,43.92122808641975
-79.47221450617283,43.2446513117284
-79.4441511574074,43.95373711419753
-79.1290636574074,43.0459850308642
-79.09627677469135,43.71867183641976
-79.1251736882716,43.14962492283951
-79.73895524691358,43.9031675154321
-79.48499583333333,43.524451234567906
-79.96401774691357,43.991803240740744
-79.34551265432098,43.30994722222223
-79.70866905864197,43.520839120370375
-79.77396496913579,43.494998611111114
-79.07932762345678,43.80591828703704
-79.38024452160494,43.6928313271605
-79.29188665123456,43.848430092592594
-79.89733256172839,43.481661574074074
-79.46026674382715,43.82786882716049
-79.76951929012345,43.59558209876543
-79.71005833333332,43.92678518518519
-79.46971381172838,43.027646604938276
-79.29549876543209,43.73867739197531
-79.43664907407407,43.20186165123457
-79.55529313271605,43.25076412037038
-79.02959158950617,43.470547376543216
-79.69866628086419,43.62892469135803
-79.93289799382715,43.688663503086424
-79.48110586419753,43.0382050925926
-79.56807445987654,43.97568765432099
-79.41469853395061,43.9384550925926
-79.02375663580246,43.98041118827161
-79.8248124228395,43.40386219135803
-79.22909143518518,43.16907476851852
-79.48888580246913,43.041261496913584
-79.57807723765431,43.153237037037044
-79.50444567901233,43.00514035493828
-79.406918595679,43.77452067901235
-79.41831064814814,43.467213117283954
-79.0037510802469,43.39580439814815
-79.35579328703703,43.94706859567901
-79.39747152777777,43.21019729938272
-79.37024174382715,43.734231712962966
-79.19435956790123,43.72589606481482
-79.67254791666666,43.24409560185185
-79.89788827160493,43.32328425925926
-79.52945262345678,43.32106141975309
-79.39997222222222,43.00847461419754
-79.81147538580247,43.067379861111114
-79.89121975308642,43.48027229938272
-79.76257291666666,43.86482353395062
-79.67671574074073,43.7789663580247
-79.15434845679012,43.41469853395062
-79.09627677469135,43.73478742283951
-79.21214228395061,43.207974459876546
-79.4666574074074,43.6086412808642
-79.96846342592592,43.48971936728395
-79.55307029320987,43.91483742283951
-79.28716311728394,43.023200925925934
-79.75284799382716,43.38330092592593
-79.4852736882716,43.64809668209877
-79.50889135802468,43.95318140432099
-79.16268410493826,43.99374822530864
-79.60864128086419,43.34745763888889
-79.0623784722222,43.91205887345679
-79.21658796296296,43.92595162037037
-79.32022785493827,43.513614891975315
-79.5019449845679,43.30800223765433
-79.47860516975308,43.848430092592594
-79.82731311728395,43.92345092592593
-79.09433179012345,43.56696304012346
-79.97318695987654,43.42081134259259
-79.89510972222222,43.900111111111116
-79.81842175925925,43.26298973765432
-79.28605169753085,43.75006944444445
-79.96624058641974,43.820366743827165
-79.6672686728395,43.003473225308646
-79.4608224537037,43.23186998456791
-79.75590439814815,43.98569043209877
-79.699499845679,43.16018341049383
-79.51555987654321,43.49916643518519
-79.29133094135801,43.19519313271606
-79.10794668209876,43.61086412037037
-79.76451790123456,43.37663240740741
-79.7103361882716,43.649208101851855
-79.59141427469135,43.76729645061729
-79.33439845679011,43.37635455246914
-79.90177824074074,43.77146427469136
-79.85398719135802,43.591692129629635
-79.13017507716049,43.50250069444445
-79.63392608024691,43.58530146604939
-79.28216172839505,43.05598780864198
-79.35634899691357,43.292164506172846
-79.68116141975308,43.323839969135804
-79.81675462962963,43.12045015432099
-79.35884969135802,43.767574305555556
-79.79174768518519,43.898443981481485
-79.70505694444444,43.79146983024692
-79.84315084876543,43.73145316358025
-79.69255347222222,43.03431512345679
-79.70422337962962,43.64170601851852
-79.35773827160493,43.7906362654321
-79.04404004629629,43.011531018518525
-79.45415393518518,43.64476242283951
-79.60002777777777,43.53667685185186
-79.82981381172839,43.251041975308645
-79.66782438271605,43.5714087191358
-79.9128924382716,43.4697138117284
-79.02848016975308,43.34301195987655
-79.45470964506173,43.39691581790124
-79.68810779320987,43.47138094135803
-79.98068904320988,43.01125316358025
-79.84620725308642,43.637538194444446
-79.35634899691357,43.52695192901235
-79.00847461419752,43.141567129629635
-79.2738260802469,43.406085030864205
-79.38580162037036,43.34190054012346
-79.11350378086419,43.0587663580247
-79.71978325617283,43.45804390432099
-79.63142538580246,43.708391203703705
-79.7797999228395,43.093220370370375
-79.35884969135802,43.02486805555556
-79.92400663580247,43.07404837962964
-79.72506249999999,43.65671018518519
-79.71950540123456,43.46110030864198
-79.15073634259258,43.067102006172846
-79.24993055555555,43.131842206790125
-79.72256180555554,43.27743819444445
-79.53306473765431,43.61808834876543
-79.92345092592592,43.27493750000001
-79.8287023919753,43.32495138888889
-79.89899969135801,43.950402854938275
-79.78757986111111,43.46749097222222
-79.2846624228395,43.931786574074074
-79.59447067901233,43.354126157407414
-79.23520424382716,43.74117808641976
-79.29105308641975,43.08016118827161
-79.10183387345678,43.053764969135806
-79.45609891975307,43.66560154320988
-79.20158379629629,43.19491527777778
-79.50889135802468,43.02625733024692
-79.23687137345678,43.88732978395062
-79.93484297839505,43.51166990740741
-79.14240069444443,43.1243401234568
-79.91039174382716,43.61669907407408
-79.69866628086419,43.35634899691358
-79.76479575617283,43.411642129629634
-79.48555154320987,43.99485964506173
-79.03070300925926,43.260766898148155
-79.2210336419753,43.01486527777778
-79.4499861111111,43.16379552469136
-79.5469574845679,43.916504552469135
-79.07182554012344,43.63948317901235
-79.34495694444443,43.725340354938275
-79.29105308641975,43.290497376543215
-79.84704081790123,43.80286188271605
-79.65198665123457,43.6947763117284
-79.98569043209876,43.732564583333335
-79.83592662037036,43.20047237654322
-79.26382330246913,43.36190609567902
-79.84704081790123,43.65393163580247
-79.70561265432099,43.413309259259265
-79.69199776234568,43.431369830246915
-79.2318699845679,43.955959953703704
-79.90400108024691,43.162406250000004
-79.42247847222221,43.820366743827165
-79.49583217592591,43.11628233024692
-79.85759930555555,43.13878858024692
-79.9559599537037,43.18241180555556
-79.01542098765431,43.44776327160494
-79.66087800925925,43.989858256172845
-79.15990555555555,43.37468742283951
-79.88621836419753,43.067379861111114
-79.27410393518518,43.228535725308646
-79.159349845679,43.755904398148154
-79.50500138888889,43.8728813271605
-79.09933317901233,43.05432067901235
-79.88427337962962,43.827590972222225
-79.80591828703703,43.62364544753087
-79.69199776234568,43.53056404320988
-79.08821898148148,43.83231450617284
-79.99263680555555,43.26021118827161
-79.03820509259258,43.999027469135804
-79.61169768518518,43.36885246913581
-79.56668518518518,43.17240902777778
-79.00013896604938,43.668935802469136
-79.48305084876543,43.44081689814815
-79.91205887345679,43.65143094135803
-79.23909421296295,43.353292592592595
-79.38774660493826,43.58113364197531
-79.52778549382715,43.33245347222223
-79.23381496913579,43.30466797839507
-79.41164212962963,43.035982253086424
-79.0576549382716,43.656432330246915
-79.6036398919753,43.740622376543215
-79.39358155864197,43.552236728395066
-79.83731589506172,43.53945540123457
-79.14879135802468,43.35440401234568
-79.67671574074073,43.19797168209877
-79.53306473765431,43.8992775462963
-79.55557098765432,43.23270354938272
-79.78257847222221,43.37079745370371
-79.5175048611111,43.55834953703704
-79.8453736882716,43.983467592592596
-79.44331759259259,43.60725200617284
-79.22909143518518,43.19602669753087
-79.89010833333333,43.14767993827161
-79.1876910493827,43.68977492283951
-79.82814668209876,43.286051697530866
-79.87149205246914,43.857321450617285
-79.69283132716049,43.25493194444445
-79.78507916666666,43.56835231481482
-79.54945817901233,43.937899382716054
-79.07904976851852,43.073492669753094
-79.37552098765431,43.52750763888889
-79.00652962962963,43.43359266975309
-79.37524313271604,43.03514868827161
-79.72450679012346,43.070714120370376
-79.32106141975308,43.95707137345679
-79.77229783950617,43.968463425925925
-79.28827453703703,43.76701859567901
-79.45248680555555,43.87732700617284
-79.24020563271604,43.434981944444445
-79.11572662037037,43.03070300925926
-79.81592106481482,43.55696026234568
-79.53667685185185,43.33050848765433
-79.29855516975307,43.23437067901235
-79.6447624228395,43.85648788580247
-79.80786327160493,43.64448456790124
-79.05015285493826,43.61725478395062
-79.31939429012345,43.26215617283951
-79.02514591049382,43.69366489197531
-79.31467075617283,43.526118364197536
-79.80564043209876,43.070714120370376
-79.0859961419753,43.221589351851854
-79.76090578703703,43.45665462962963
-79.52584050925925,43.74312307098766
-79.19463742283949,43.73756597222223
-79.08293973765431,43.63864961419753
-79.65365378086419,43.01486527777778
-79.96290632716048,43.07293695987655
-79.85648788580247,43.8111975308642
-79.02486805555554,43.1868574845679
-79.46221172839506,43.59474853395062
-79.91706026234567,43.73756597222223
-79.90483464506173,43.022367361111115
-79.88621836419753,43.05848850308642
-79.61503194444444,43.12934151234568
-79.1418449845679,43.51806057098766
-79.07793834876543,43.47110308641976
-79.33189776234568,43.55668240740741
-79.13128649691357,43.23770493827161
-79.34968047839506,43.49944429012346
-79.92817445987654,43.39747152777778
-79.40775216049381,43.038482947530866
-79.28771882716049,43.55612669753087
-79.62197831790122,43.143512114197534
-79.20186165123457,43.30439012345679
-79.33134205246913,43.093220370370375
-79.45776604938271,43.32106141975309
-79.65504305555555,43.80369544753087
-79.0771047839506,43.18574606481482
-79.46749097222221,43.341622685185186
-79.61392052469135,43.43331481481482
-79.51361489197531,43.46832453703704
-79.114337345679,43.34829120370371
-79.69588773148148,43.38858016975309
-79.0254237654321,43.96346203703704
-79.8845512345679,43.508335648148154
-79.81369822530864,43.111836651234576
-79.24604058641974,43.47693804012346
-79.01597669753086,43.179355401234574
-79.01347600308641,43.18130038580247
-79.75090300925925,43.03737152777778
-79.58669074074074,43.91205887345679
-79.71089189814815,43.420533487654325
-79.17935540123456,43.927896604938276
-79.56501805555556,43.855376466049385
-79.43303695987653,43.01041959876544
-79.74506805555555,43.20491805555556
-79.44554043209875,43.32606280864198
-79.34190054012345,43.29438734567901
-79.39580439814814,43.34662407407408
-79.83120308641975,43.0440400462963
-79.47165879629628,43.742567361111114
-79.75618225308641,43.82453456790124
-79.34078912037036,43.25382052469136
-79.12684081790123,43.207974459876546
-79.24187276234566,43.743400925925926
-79.63809390432098,43.43359266975309
-79.70227839506173,43.199916666666674
-79.39080300925926,43.259933333333336
-79.73312029320986,43.67254791666667
-79.74312307098765,43.234926388888894
-79.97290910493827,43.527229783950624
-79.21964436728395,43.8298138117284
-79.0487635802469,43.87927199074074
-79.66865794753086,43.47304807098766
-79.42081134259259,43.70255625
-79.63475964506172,43.6369824845679
-79.35690470679012,43.37246458333334
-79.68644066358024,43.66838009259259
-79.67532646604937,43.44220617283951
-79.10100030864197,43.04237291666667
-79.44137260802468,43.06876913580248
-79.44637399691358,43.82175601851852
-79.47916087962962,43.33134205246914
-79.25493194444444,43.173242592592594
-79.12684081790123,43.02375663580247
-79.26298973765431,43.22714645061729
-79.57446512345679,43.23992777777778
-79.89566543209877,43.625868287037044
-79.74423449074074,43.907335339506176
-79.82786882716049,43.60530702160494
-79.6956098765432,43.11656018518519
-79.31467075617283,43.530008333333335
-79.07571550925925,43.04959714506173
-79.75423726851851,43.00208395061729
-79.17518757716049,43.52750763888889
-79.5322311728395,43.405251466049386
-79.21825509259259,43.28216172839507
-79.90066682098765,43.729230324074074
-79.27743819444444,43.47999444444445
-79.5361211419753,43.92011666666667
-79.38385663580246,43.64615169753087
-79.59447067901233,43.145179243827165
-79.70033341049383,43.630313966049385
-79.46137816358024,43.63364822530865
-79.86287854938271,43.214087268518526
-79.46832453703703,43.47499305555556
-79.10322314814815,43.58446790123457
-79.75257013888888,43.329952777777784
-79.58085578703702,43.186579629629634
-79.66087800925925,43.63281466049383
-79.94595717592593,43.99763819444445
-79.26632399691357,43.00819675925926
-79.34023341049382,43.29522091049383
-79.60308418209875,43.44970825617284
-79.7631286265432,43.27493750000001
-79.09433179012345,43.905668209876545
-79.53389830246913,43.73728811728395
-79.05237569444444,43.05348711419754
-79.43164768518518,43.11433734567902
-79.7856348765432,43.07654907407408
-79.80175046296296,43.92206165123457
-79.88427337962962,43.734231712962966
-79.73145316358024,43.122672993827166
-79.03181442901234,43.52973047839507
-79.45721033950616,43.234926388888894
-79.28355100308642,43.27465964506173
-79.17657685185185,43.511947762345685
-79.31217006172838,43.65198665123457
-79.4783273148148,43.965684876543214
-79.07293695987653,43.115448765432106
-79.94484575617284,43.20741875
-79.54334537037036,43.97318695987654
-79.4010836419753,43.654487345679016
-79.24381774691358,43.54973603395062
-79.63198109567901,43.563906635802475
-79.65504305555555,43.56112808641976
-79.71144760802468,43.0684912808642
-79.71978325617283,43.93595439814815
-79.0320922839506,43.593637114197534
-79.67560432098765,43.90233395061728
-79.44498472222222,43.83703804012346
-79.39663796296296,43.338844135802475
-79.46415671296296,43.93095300925926
-79.6369824845679,43.5616837962963
-79.83787160493827,43.51833842592593
-79.18908032407407,43.73145316358025
-79.86565709876542,43.56335092592593
-79.56668518518518,43.699221990740746
-79.66226728395061,43.112114506172844
-79.10600169753086,43.24131705246914
-79.88316195987653,43.33245347222223
-79.11544876543209,43.61169768518519
-79.25687692901234,43.13323148148149
-79.11294807098764,43.5088913580247
-79.20380663580247,43.56863016975309
-79.71589328703703,43.359405401234575
-79.9265073302469,43.316337885802476
-79.43025841049382,43.026813040123464
-79.23575995370369,43.9012225308642
-79.65031952160493,43.77452067901235
-79.89983325617284,43.52861905864198
-79.81425393518518,43.663656558641975
-79.9109474537037,43.21547654320988
-79.19741597222222,43.696721296296296
-79.14267854938271,43.51444845679013
-79.27410393518518,43.80397330246914
-79.60141705246913,43.17963325617284
-79.79091412037036,43.35884969135803
-79.22214506172838,43.34912476851852
-79.27854961419752,43.17546543209877
-79.30355655864197,43.377465972222225
-79.01569884259258,43.59113641975309
-79.89288688271604,43.71172546296297
-79.03431512345678,43.08099475308642
-79.24854128086419,43.50805779320988
-79.71116975308641,43.00819675925926
-79.83509305555555,43.49444290123457
-79.20325092592591,43.33328703703704
-79.04153935185184,43.252709104938276
-79.06071134259258,43.78035563271605
-79.60113919753086,43.42525702160494
-79.70533479938271,43.3463462191358
-79.091831095679,43.158516280864205
-79.95651566358025,43.93262013888889
-79.08349544753085,43.45971103395062
-79.81147538580247,43.3796888117284
-79.65893302469135,43.914559567901236
-79.79341481481481,43.52917476851852
-79.65532091049383,43.60169490740741
-79.97624336419753,43.76146149691358
-79.45443179012345,43.807029706790125
-79.53362044753085,43.82342314814815
-79.1574048611111,43.09822175925926
-79.1721311728395,43.231314274691364
-79.03237013888888,43.595304243827165
-79.10433456790122,43.58835787037037
-79.94095578703703,43.08988611111111
-79.07265910493827,43.66143371913581
-79.82981381172839,43.40552932098766
-79.82175601851851,43.01208672839507
-79.93262013888888,43.38302307098766
-79.35829398148148,43.07654907407408
-79.09766604938271,43.91400385802469
-79.81119753086419,43.30522368827161
-79.53167546296295,43.80119475308642
-79.02459020061727,43.63281466049383
-79.80175046296296,43.172964737654326
-79.82036674382715,43.6742150462963
-79.7964712191358,43.476104475308645
-79.33995555555555,43.320227854938274
-79.12183942901234,43.34190054012346
-79.53889969135801,43.43081412037037
-79.52389552469135,43.05265354938272
-79.66198942901234,43.23992777777778
-79.71589328703703,43.29438734567901
-79.38913587962962,43.45470964506173
-79.41414282407406,43.19602669753087
-79.89344259259259,43.05904421296297
-79.63281466049382,43.329952777777784
-79.50527924382715,43.11100308641976
-79.37440956790122,43.87038063271605
-79.34662407407407,43.449986111111116
-79.48360655864197,43.964851311728395
-79.92873016975308,43.29133094135803
-79.96373989197531,43.78507916666667
-79.15101419753086,43.502222839506175
-79.12545154320986,43.66949151234568
-79.71311473765431,43.46832453703704
-79.91622669753086,43.545290354938274
-79.93817723765432,43.75812723765432
-79.95429282407407,43.86760208333334
-79.85787716049383,43.64059459876543
-79.93123086419753,43.5655737654321
-79.66587939814814,43.8414837191358
-79.09127538580246,43.23687137345679
-79.72867461419753,43.03431512345679
-79.61197554012345,43.93567654320988
-79.29799945987654,43.33745486111111
-79.98735756172839,43.19797168209877
-79.16379552469135,43.49194220679013
-79.26437901234567,43.28632955246914
-79.37107530864196,43.697554861111115
-79.25715478395061,43.668102237654324
-79.12156157407406,43.13489861111112
-79.99263680555555,43.35746041666667
-79.54834675925925,43.7133925925926
-79.42775771604937,43.62253402777778
-79.64059459876543,43.47193665123457
-79.81091967592592,43.298555169753094
-79.08266188271604,43.55279243827161
-79.99485964506172,43.77868850308642
-79.75646010802468,43.93456512345679
-79.09905532407406,43.49166435185185
-79.34301195987653,43.009863888888894
-79.564462345679,43.79508194444445
-79.95651566358025,43.72839675925926
-79.59113641975308,43.1868574845679
-79.09322037037036,43.22297862654322
-79.36329537037037,43.215198688271606
-79.60836342592592,43.09349822530864
-79.56668518518518,43.14240069444445
-79.54640177469135,43.63337037037037
-79.35912754629629,43.33023063271605
-79.32411782407407,43.487774382716054
